province;red;green;blue;x;x
7722;50;150;174;Hoca
7723;50;150;249;Duvno
7724;50;150;49;Srebrenica
7725;50;150;124;Tropolje
7726;50;150;199;Doboj
7727;50;150;74;Lijevce
7728;50;150;149;Prijedor
7729;50;150;224;Bihac
7730;50;200;24;Makarska
7731;50;200;99;Brac
7732;50;200;174;Sibenik
7733;50;200;249;Knin
7734;50;200;49;Senj
7735;50;200;124;CresKrk
7736;50;200;199;Sisak
7737;50;200;74;Varazdin
7738;50;200;149;Pozega
7739;50;200;224;Vukovar
7740;100;50;24;Baksa
7741;100;50;99;Becej
7742;100;50;174;CutProvinceZrenjanin
7743;100;50;249;Resita
7744;100;50;49;Lugoj
7745;100;50;124;Orsova
7746;100;50;199;Caransebes
7747;100;50;74;LofotenNorway
7748;100;50;149;Calafat
7749;100;50;224;TarguJiu
7750;100;150;24;Ramnicu
7751;100;150;99;Campulung
7752;100;150;174;Arges
7753;100;150;249;Slatina
7754;100;150;49;Turnu
7755;100;150;124;Ploesti
7756;100;150;199;Calarasi
7757;100;150;74;FlociSlobozia
7758;100;150;149;Braila
7759;100;150;224;MacinIssacea
7760;150;50;24;Koper
7761;150;50;99;InnerCarniola
7762;150;50;174;UpperCarniola
7763;150;50;249;Celje
7764;150;50;49;Prekmurje
7765;150;50;124;Harsovo
7766;150;50;199;Helsingborg
7767;150;50;74;Roskilde
7768;150;50;149;Kalundborg
7769;150;50;224;Randers
7770;150;100;24;Vejle
7771;150;100;99;Ringkobing
7772;150;100;174;Mandal
7773;150;100;249;Flensburg
7774;150;100;49;Tonder
7775;150;100;124;Rendsburg
7776;150;100;199;Itzehoe
7777;150;100;74;Pinneburg
7778;150;100;149;Trittau
7779;150;100;224;Eitau
7780;150;150;24;Tonsberg
7781;150;150;99;Solor
7782;150;150;174;Nadenes
7783;150;150;249;Buskerud
7784;150;150;49;Telemark
7785;150;150;124;Hardanger
7786;150;150;199;Luster
7787;150;150;74;Romsdal
7788;150;150;149;Steinkjer
7789;150;150;224;Salten
7790;150;200;24;Finnveden
7791;150;200;99;Bogesund
7792;150;200;174;Tjust
7793;150;200;249;Linkoping
7794;150;200;49;Lindesas
7795;150;200;124;BrooKristinehamn
7796;150;200;199;Herjedalen
7797;150;200;74;Halsingland
7798;150;200;149;Medelpad
7799;150;200;224;Norrbotten
7800;200;50;24;Tornio
7801;200;50;99;Kokkola
7802;200;50;174;Rovaniemi
7803;200;50;249;Jyvaskyla
7804;200;50;49;Kuopio
7805;200;50;124;Lahti
7806;200;50;199;Jaaski
7807;200;50;74;Porvoo
7808;200;50;149;LadogaKarelia
7809;200;50;224;Lister
7810;200;150;24;Marschvogtei
7811;200;150;99;Dannenberg
7812;200;150;174;Parchim
7813;200;150;249;Gustrow
7814;200;150;49;Rugen
7815;200;150;124;Anklam
7816;200;150;199;Usedom
7817;200;150;74;Locknitz
7818;200;150;149;KamminPomerania
7819;200;150;224;Pyritz
7820;50;50;23;StargardPomerania
7821;50;50;98;Zantoch
7822;50;50;173;Schivelbein
7823;5;5;100;Belgard
7824;50;50;48;Schlawe
7825;50;50;123;LauenburgPomerelia
7826;50;50;198;Butow
7827;50;50;73;Schlochau
7828;50;50;148;Putzig
7829;50;50;223;Marienwerder
7830;50;100;23;Loebau
7831;50;100;98;Ortelsburg
7832;50;100;173;Rhein
7833;50;100;248;Sambia
7834;50;100;48;Tapiau
7835;50;100;123;Angerburg
7836;50;100;198;Georgenburg
7837;50;100;73;Ragnit
7838;50;100;148;Grobin
7839;50;100;223;Windau
7840;50;150;23;Kandau
7841;50;150;98;Bauska
7842;50;150;173;Greifswaldii
7843;50;150;248;WendenTreiden
7844;50;150;48;Kokenhusen
7845;50;150;123;Ronneburg
7846;50;150;198;Rositten
7847;50;150;73;Marienhausen
7848;50;150;148;MarienburgLivonia
7849;50;150;223;Wolmar
7850;50;200;23;NewPernau
7851;50;200;98;Ugandi
7852;50;200;173;Oberpahlen
7853;50;200;248;Wesenberg
7854;50;200;48;Hasenpoth
7855;50;200;123;Jerwen
7856;50;200;198;Rappel
7857;50;200;73;Hapsal
7858;50;200;148;Glubokoye
7859;50;200;223;Telsiai
7860;100;50;23;Siauliai
7861;100;50;98;Ukmerge
7862;100;50;173;Bartenstein
7863;100;50;248;Dalarna
7864;100;50;48;Kuolajarvi
7865;100;50;123;Padany
7866;100;50;198;SumaKarelia
7867;100;50;73;Oshta
7868;100;50;148;Mokrishvitsa
7869;100;50;223;Korvala
7870;100;150;23;Chudovo
7871;100;150;98;Butkovo
7872;100;150;173;Luga
7873;100;150;248;Soltsy
7874;100;150;48;Kursko
7875;100;150;123;Demyansk
7876;100;150;198;Dereva
7877;100;150;73;Babayevo
7878;100;150;148;Ostashkov
7879;100;150;223;Valday
7880;150;50;23;Zhizhets
7881;150;50;98;Verzhavsk
7882;150;50;173;Pochep
7883;195;82;146;Lake Laguna
7884;82;183;115;Lake Taal
7885;101;167;171;Verde Island Passage
7886;116;101;173;Mindoro Strait
7887;67;79;222;Linapacan Strait
7888;115;142;178;West Philippine Sea
7889;150;50;223;Andorra
7890;150;100;23;Frejus
7891;150;100;98;Draguignanii
7892;150;100;173;Bercelonette
7893;150;100;248;AixenProvence
7894;150;100;48;Arles
7895;150;100;123;Briancon
7896;150;100;198;Gap
7897;150;100;73;Montelimar
7898;150;100;148;UzesAles
7899;150;100;223;Vivaraisii
7900;150;150;23;Beziers
7901;150;150;98;Castres
7902;150;150;173;ReplacedBy4695
7903;150;150;248;Tudela 
7904;150;150;48;Albi
7905;150;150;123;Millhau
7906;150;150;198;Gevaudan
7907;150;150;73;Montauban
7908;150;150;148;Annonay
7909;150;150;223;StEtienne
7910;150;200;23;Vienne
7911;150;200;98;Beaujolais
7912;150;200;173;Bresse
7913;150;200;248;Chablais
7914;150;200;48;Thiers
7915;150;200;123;StFlour
7916;150;200;198;Riom
7917;150;200;73;Montlucon
7918;150;200;148;Ventadour
7919;150;200;223;Comminges
7920;200;50;23;Sanguesa
7921;200;50;98;Bigorre
7922;200;50;173;Lectoure
7923;200;50;248;LowerNavarre
7924;200;50;48;Dax
7925;200;50;123;Buch
7926;200;50;198;MontdeMarsan
7927;200;50;73;Bazas
7928;200;50;148;Libourne
7929;200;50;223;Laguardia
7930;200;150;23;Bergerac
7931;200;150;98;Turenne
7932;5;5;200;Saintonge
7933;200;150;248;Niort
7934;200;150;48;Chatellerault
7935;200;150;123;Chinon
7936;200;150;198;Loches
7937;200;150;73;Chateauroux
7938;200;150;148;Chalon
7939;200;150;223;Cuiseaux
7940;50;50;22;StClaude
7941;50;50;97;Dole
7942;50;50;172;Montbeliard
7943;150;1;1;Colmar
7944;50;50;47;Haguenau
7945;50;50;122;Sarrebourg
7946;50;50;197;Epinal
7947;50;50;72;Toul
7948;50;50;147;Thionville
7949;50;50;222;Sarreguemines
7950;50;100;22;Langres
7951;50;100;97;Semur
7952;50;100;172;Chatillon
7953;50;100;247;StDizier
7954;50;100;47;Alkmaar
7955;50;100;122;Sens
7956;50;100;197;Meaux
7957;50;100;72;Etampes
7958;50;100;147;Montargis
7959;50;100;222;Sancerre
7960;50;150;22;Sorbonne
7961;50;150;97;Soissons
7962;50;150;172;Mantois
7963;50;150;247;Beauvais
7964;50;150;47;Ardennes
7965;50;150;122;Ponthieu
7966;50;150;197;Vermandois
7967;50;150;72;Eu
7968;50;150;147;Guise
7969;50;150;222;Boulogne
7970;50;200;22;Vexin
7971;50;200;97;Dieppe
7972;50;200;172;Harfleur
7973;50;200;247;StOmer
7974;50;200;47;Bethune
7975;50;200;122;Dordrecht
7976;50;200;197;Valenciennes
7977;50;200;72;Maubeuge
7978;50;200;147;Blois
7979;50;200;222;Vendome
7980;100;50;22;Perche
7981;100;50;97;Dreux
7982;100;50;172;Lisieux
7983;100;50;247;Falaise
7984;100;50;47;Bessin
7985;100;50;122;Mortain
7986;100;50;197;Coutance
7987;100;50;72;Avranchin
7988;100;50;147;SableLaFleche
7989;100;50;222;Laval
7990;100;150;22;Cholet
7991;100;150;97;Saumur
7992;100;150;172;Retz
7993;100;150;247;AncenisChateaubriant
7994;100;150;47;FougeresVitre
7995;100;150;122;StMalo
7996;100;150;197;Ploermel
7997;100;150;72;Rohan
7998;100;150;147;Poher
7999;100;150;222;Treger
8000;150;50;22;Deloy Chet
8001;150;50;97;Ggaal Doh
8002;150;50;172;Neviarcaurluq
8003;150;50;247;Kingigin
8004;150;50;47;Napaaqtugmiut
8005;150;50;122;Nautaagmiut
8006;150;50;197;Kochuk
8007;150;50;72;Hohudodetlaatl Denh
8008;150;50;147;Menhti
8009;150;50;222;Taatsaltey
8010;150;100;22;Jalkiitsik
8011;150;100;97;Anaqtuuvak
8012;150;100;172;Kugmiut
8013;150;100;247;Guerande
8014;150;100;47;Couvin
8015;150;100;122;Ypres
8016;150;100;197;Guipuzcoa
8017;150;100;72;OssAndRavenstein
8018;150;100;147;Aalst
8019;150;100;222;Leuven
8020;150;150;22;TournaiKortrijik
8021;150;150;97;Hulst
8022;150;150;172;Dinant
8023;150;150;247;Bouillon
8024;150;150;47;Bastogne
8025;150;150;122;Stavelot
8026;150;150;197;Alava
8027;150;150;72;StVithVielsalm
8028;150;150;147;Autun
8029;150;150;222;Pontarlier
8030;150;200;22;Luxeuil
8031;150;200;97;Tarentaise
8032;150;200;172;Zutphen
8033;150;200;247;Laredo
8034;150;200;47;Campoo
8035;150;200;122;Llanes
8036;150;200;197;Arevalo
8037;150;200;72;Aviles
8038;150;200;147;Eonavia
8039;150;200;222;Tineo
8040;200;50;22;Mondenedo
8041;200;50;97;Betanzos
8042;200;50;172;SantiagoDC
8043;200;50;247;Ponferrada
8044;200;50;47;Benavente
8045;200;50;122;Sahagun
8046;200;50;197;Palencia
8047;200;50;72;Almazan
8048;200;50;147;Miranda
8049;200;50;222;Aranda
8050;200;150;22;Ciudad Rodrigo
8051;200;150;97;Cuellar
8052;200;150;172;Guadalajara
8053;200;150;247;Molina
8054;200;150;47;Talavera
8055;200;150;122;Aranjuez
8056;200;150;197;Moya
8057;200;150;72;VallaNeuva
8058;200;150;147;Belalcazar
8059;200;150;222;Alcazar
8060;50;50;21;Trujillo
8061;50;50;96;Alcantara
8062;50;50;171;LlerenaZafra
8063;1;1;246;Olivenza
8064;50;50;46;Alcaraz
8065;50;50;121;Villena
8066;50;50;196;Caravaca
8067;50;50;71;Cartagena
8068;50;50;146;Lorca
8069;50;50;221;Siles
8070;50;100;21;BaezaUbeda
8071;50;100;96;Andujar
8072;50;100;171;Lucena
8073;50;100;246;LosPedroches
8074;50;100;46;PalmaDelRio
8075;50;100;121;Carmona
8076;50;100;196;Ecija
8077;50;100;71;Aracena
8078;50;100;146;MedinaSidonia
8079;50;100;221;Zahara
8080;50;150;21;Marbella
8081;50;150;96;Antequera
8082;50;150;171;Alhama
8083;50;150;246;Loja
8084;50;150;46;Guadix
8085;50;150;121;Baza
8086;50;150;196;Vera
8087;50;150;71;Huescar
8088;50;150;146;Denia
8089;50;150;221;Maestrazgo
8090;50;200;21;Viana
8091;50;200;96;Valenca
8092;50;200;171;Chaves
8093;50;200;246;Miranda
8094;50;200;46;VilaReal
8095;50;200;121;Moncorvo
8096;50;200;196;Covilha
8097;50;200;71;Poenca
8098;50;200;146;Leiria
8099;50;200;221;Guarda
8100;100;50;21;MarvaoCrato
8101;100;50;96;Elvas
8102;100;50;171;Estremoz
8103;100;50;246;Abrantes
8104;100;50;46;MouraSerpa
8105;100;50;121;SantiagoDoCacem
8106;100;50;196;CastroVerde
8107;100;50;71;Faro
8108;100;50;146;Jaca
8109;100;50;221;Borja
8110;100;150;21;Ainsa
8111;100;150;96;Barbastro
8112;100;150;171;Rotterdam
8113;100;150;246;Osona
8114;100;150;46;Empuries
8115;100;150;121;Tortosa
8116;100;150;196;Alcaniz
8117;100;150;71;Albarracin
8118;100;150;146;Groningen
8119;100;150;221;NewFrisianProvince
8120;150;50;21;Twente
8121;150;50;96;Almaden
8122;150;50;171;NorthDevon
8123;150;50;246;Surrey
8124;150;50;46;Berkshire
8125;150;50;121;Buckinghamshire
8126;150;50;196;Northamptonshire
8127;150;50;71;Bedfordshire
8128;150;50;146;Warwickshire
8129;150;50;221;Herefordshire
8130;150;100;21;Staffordshire
8131;150;100;96;Nottinghamshire
8132;150;100;171;EastYorkshire
8133;150;100;246;WestYorkshire
8134;150;100;46;NorthYorkshire
8135;150;100;121;Westmoreland
8136;150;100;196;Tynedale
8137;150;100;71;Berwick
8138;150;100;146;Anglesey
8139;150;100;221;Flintshire
8140;150;150;21;Denbighshire
8141;150;150;96;Merionethshire
8142;150;150;171;Radnorshire
8143;150;150;246;Carmarthenshire
8144;150;150;46;Monmouthshire
8145;150;150;121;Tweeddale
8146;150;150;196;Berwickshire
8147;150;150;71;Lennox
8148;150;150;146;Stirling
8149;150;150;221;Strathearn
8150;150;200;21;Fifeshire
8151;150;200;96;Kincardineshire
8152;150;200;171;Banffshire
8153;150;200;246;Sutherland
8154;150;200;46;Lorn
8155;150;200;121;Lochaber
8156;150;200;196;Fermanagh
8157;150;200;71;Monaghan
8158;150;200;146;Iveagh
8159;150;200;221;Coleraine
8160;200;50;21;Breffny
8161;200;50;96;Connemara
8162;200;50;171;Roscommon
8163;200;50;246;Meath
8164;200;50;46;Waterford
8165;200;50;121;Kilkenny
8166;200;50;196;Youghal
8167;200;50;71;Limerick
8168;200;50;146;Kerry
8169;200;50;221;Carbery
8170;200;150;21;Wiltshire
8171;200;150;96;Güssing
8172;200;150;171;Vas
8173;200;150;246;Nagyszombat
8174;200;150;46;Nyitra
8175;200;150;121;Komárom
8176;200;150;196;Auschwitz
8177;200;150;71;Bars
8178;200;150;146;Zsolna
8179;200;150;221;Turocz
8180;50;50;20;Neamt
8181;50;50;95;Lipto
8182;50;50;170;Zolyom
8183;1;1;245;Nograd
8184;50;50;45;Estergom
8185;50;50;120;Gyor
8186;50;50;195;Veszprem
8187;50;50;70;Daruvar
8188;50;50;145;Sombor
8189;50;50;220;Bodrog
8190;50;100;20;Baranya
8191;50;100;95;Tolna
8192;50;100;170;Solt
8193;50;100;245;Jaszag
8194;50;100;45;Borsod
8195;50;100;120;Gemer
8196;50;100;195;Abuaj
8197;50;100;70;Saros
8198;50;100;145;Bereg
8199;50;100;220;Hadju
8200;50;150;20;Nagykunsag
8201;50;150;95;Csongrad
8202;50;150;170;Csanad
8203;50;150;245;Arad
8204;50;150;45;Sighet
8205;50;150;120;Szolnok
8206;50;150;195;Szilagy
8207;50;150;70;Kolozs
8208;50;150;145;Szeben
8209;50;150;220;Torda
8210;50;200;20;Fogaras
8211;50;200;95;Harom
8212;50;200;170;Csik
8213;50;200;245;Segesvar
8214;50;200;45;Kukullo
8215;50;200;120;Reghin
8216;50;200;195;Pettau
8217;50;200;70;Mottling
8218;50;200;145;Debrecen
8219;50;200;220;Vaslui
8220;25;50;20;Lapusna
8221;100;50;95;Teschen
8222;100;50;170;NowyTarg
8223;100;50;245;Mielec
8224;100;50;45;Jedrzejow
8225;100;50;120;Piotrkow
8226;100;50;195;Kozmin
8227;100;50;70;Koscian
8228;100;50;145;Miedzyrzecz
8229;100;50;220;Walcz
8230;100;150;20;Gostynin
8231;100;150;95;Czersk
8232;100;150;170;Liw
8233;100;150;245;Ciechanow
8234;100;150;45;Lukow
8235;100;150;120;Prerov
8236;100;150;195;Unicov
8237;100;150;70;Znojmo
8238;100;150;145;Jilhava
8239;100;150;220;Hotzenplotz
8240;150;50;20;Bytom
8241;150;50;95;Klucksborg
8242;150;50;170;Namyslow
8243;150;50;245;Olesnica
8244;150;50;45;Brzeg
8245;150;50;120;Scinawa
8246;150;50;195;Krosno
8247;150;50;70;Zagan
8248;150;50;145;Jawor
8249;150;50;220;Swidnica
8250;150;100;20;Ziebice
8251;150;100;95;Nysa
8252;150;100;170;Glatz
8253;150;100;245;Podebrady
8254;150;100;45;Boleslav
8255;150;100;120;Zatec
8256;150;100;195;Slany
8257;150;100;70;Podbro
8258;150;100;145;Domazlice
8259;150;100;220;Prachen
8260;150;150;20;Caslav
8261;150;150;95;Gorlitz
8262;150;150;170;Luban
8263;150;150;245;Brody
8264;150;150;45;Calau
8265;150;150;120;Guben
8266;150;150;195;Lubusz
8267;57;105;91;Babuyan Islands
8268;19;101;72;Ilocos del Norte
8269;132;43;103;Kalinga
8270;90;243;132;Abra
8271;255;158;20;Apayao
8272;247;166;240;Cordillera
8273;14;99;160;Ilocos del Sur
8274;15;16;117;Benguet
8275;101;112;250;Quirino
8276;65;131;133;Nueva Viscaya
8277;120;158;188;Tarlac
8278;217;176;145;Zambales
8279;52;74;225;Bulacan
8280;253;47;111;Quezon
8281;23;78;135;Rizal
8282;217;235;157;Cavite
8283;253;182;181;Batangas
8284;91;153;73;Polillo
8285;68;105;58;Camarines del Norte
8286;225;151;201;Camarines del Sur
8287;253;184;74;Albay
8288;250;233;76;Catanduanes
8289;12;6;192;Marinduque
8290;59;214;15;Mindoro Oriental
8291;204;182;75;Antique
8292;29;152;222;Aklan
8293;55;106;191;Capiz
8294;109;51;37;Samar del Norte
8295;188;46;56;Samar Oriental
8296;111;151;78;Leyte del Sur
8297;38;96;28;Negros Oriental
8298;104;149;13;Dinagat
8299;93;71;229;Surigao del Norte
8300;50;50;255;Lake Toba
8301;55;55;255;Lake Chelan
8302;60;60;255;Lands End
8303;184;220;141;North_American_Lakes
8304;198;214;185;Lake_Texcoco
8305;211;187;105;South_American_Lakes
8306;215;80;54;Lake_Chapala
8307;50;59;248;Irish_Lakes
8308;162;5;45;Welsh_Lakes
8309;132;43;112;Scottish_Lakes
8310;94;125;240;English_Lakes
8311;80;172;214;Thames_River
8312;129;168;243;Thames_Estuary
8313;63;25;119;Gironde_Estuary
8314;153;224;255;Seine_Estuary
8315;176;198;224;Seine_River
8316;91;177;198;Rhone_Estuary
8317;135;198;255;Rhone_River
8318;0;98;202;Loire_Estuary
8319;63;184;241;Loire_River
8320;219;150;184;Finnish_Lakes
8321;17;205;48;German_Lakes
8322;243;117;15;Scandinavian_Lakes
8323;239;32;56;Northern_Lakes
8324;178;218;69;Italian_Lakes
8325;183;126;25;Balkan_Lakes
8326;24;202;214;Waddeneilanden
8327;81;222;246;IJsselmeer
8328;60;89;254;Schelde
8329;59;176;250;Central_Rhine_River
8330;42;36;147;Elbe_Estuary
8331;130;142;252;Oder_Estuary
8332;50;172;222;Oslofjord
8333;8;94;161;Kanholmsfjarden
8334;107;158;218;Stettiner_Lagune
8335;185;249;252;Danziger_Bucht
8336;78;84;204;Frisches_Haff
8337;140;24;49;Guadalquivir
8338;105;186;252;Nile_Delta
8339;95;157;242;Lower_Nile_River
8340;46;114;254;Upper_Nile_River
8341;58;121;169;Alpine_Lakes
8342;65;85;250;Laguna_Veneta
8343;72;203;190;Laguna_di_Marano
8344;62;110;231;Lower_Danube_River
8345;7;129;235;Tisa_River
8346;233;171;225;Clyde_Estuary
8347;66;172;188;Firth_Estuary
8348;70;236;77;Severn_Estuary
8349;11;210;139;Dee_and_Mersey_Estuary
8350;60;68;176;Humber_Estuary
8351;253;22;85;Esk_Estuary
8352;7;101;126;IJmeer
8353;19;212;163;Illyrian_Coast
8354;81;156;106;Central_Danube_River
8355;7;113;221;Upper_Danube_River
8356;35;103;245;Upper_Rhine_River
8357;253;39;254;Lower_Rhine_River
8358;10;137;52;Gulf_of_Corinth
8359;3;130;112;Danube_Estuary
8360;18;142;207;Lower_Dnieper_River
8361;250;48;206;Upper_Dnieper_River
8362;61;95;220;Lower_Don_River
8363;183;33;208;Upper_Don_River
8364;77;255;9;Don_Estuary
8365;77;189;227;Lower_Volga_River
8366;127;209;229;Central_Volga_River
8367;40;114;204;Upper_Volga_River
8368;83;218;223;Svir_River
8369;70;172;242;Neva_River
8370;93;209;54;Neva_Estuary
8371;59;123;195;Dvina_River
8372;97;251;105;Dvina_Estuary
8373;103;136;227;Pechora_River
8374;17;86;172;Pechora_Estuary
8375;80;236;252;Ob_River
8376;52;65;246;Irtysh_River
8377;105;201;221;Yenisey_River
8378;39;215;247;Angara_River
8379;46;206;213;Amur_River
8380;197;210;82;Boknafjorden
8381;7;44;83;Hoyangsfjorden
8382;47;167;228;Lifjorden
8383;245;65;95;Innvikfjorden
8384;191;12;203;Trondheimfjorden
8385;222;43;182;Tysfjorden
8386;193;152;39;Ofotfjord
8387;54;219;156;Andfjorden
8388;80;96;177;Kvaenangen
8389;203;165;230;Porsangerfjorden
8390;255;6;179;Laksefjorden
8391;198;140;179;Tanafjorden
8392;214;57;50;Wesser_Estuary
8393;195;108;234;Dneiper_Estuary
8394;159;118;51;Volga_Estuary
8395;106;84;113;French_Lakes
8396;30;30;251;BeyondTypusSeaAndLake
8397;35;35;251;BeyondTypusSeaAndLake
8398;40;40;251;BeyondTypusSeaAndLake
8399;45;45;251;BeyondTypusSeaAndLake
8400;255;5;5;BeyondTypusWastelands
8401;255;10;10;BeyondTypusWastelands
8402;255;15;15;BeyondTypusWastelands
8403;255;20;20;BeyondTypusWastelands
8404;255;25;25;BeyondTypusWastelands
8405;255;30;30;BeyondTypusWastelands
8406;255;35;35;BeyondTypusWastelands
8407;255;40;40;BeyondTypusWastelands
8408;255;45;45;BeyondTypusWastelands
8409;255;50;50;BeyondTypusWastelands
8410;255;55;55;BeyondTypusWastelands
8411;255;60;60;BeyondTypusWastelands
8412;255;65;65;BeyondTypusWastelands
8413;255;70;70;BeyondTypusWastelands
8414;255;75;75;BeyondTypusWastelands
8415;255;80;80;BeyondTypusWastelands
8416;255;85;85;BeyondTypusWastelands
8417;255;90;90;BeyondTypusWastelands
8418;255;95;95;BeyondTypusWastelands
8419;255;100;100;BeyondTypusWastelands
8420;255;105;105;BeyondTypusWastelands
8421;255;110;110;BeyondTypusWastelands
8422;255;115;115;BeyondTypusWastelands
8423;255;120;120;BeyondTypusWastelands
8424;255;125;125;BeyondTypusWastelands
8425;255;130;130;BeyondTypusWastelands
8426;255;135;135;BeyondTypusWastelands
8427;255;140;140;BeyondTypusWastelands
8428;255;145;145;BeyondTypusWastelands
8429;255;150;150;BeyondTypusWastelands
8430;80;30;73;Bro Sant Malou 
8431;63;69;66;Belle-Ile 
8432;208;224;26;Vimoutiers 
8433;84;140;225;Ile de Re 
8434;251;178;51;Saint-Georges d Oleron 
8435;139;185;101;Royan 
8436;6;241;90;Mirande 
8437;196;155;101;Sancerre 
8438;230;158;37;Aumale 
8439;8;215;67;Clermont
8440;111;187;154;Sens 
8441;221;5;205;Tonnerre 
8442;240;136;8;Langres 
8443;252;23;83;Mirecourt 
8444;114;66;247;Kintzheim 
8445;207;21;156;Neuchatel 
8446;13;227;23;Huningue 
8447;99;230;100;Murbach  
8448;41;130;66;Neufchateau 
8449;25;132;16;Geispitzen 
8450;77;199;193;Vic-sur-Seille 
8451;54;13;30;Colmar 
8452;231;118;60;Blamont 
8453;83;189;11;Luneville 
8454;225;171;21;Isola d Elba 
8455;72;1;150;Saint Mihiel 
8456;242;145;61;Thillombois 
8457;21;59;156;Clermont en Argonne 
8458;133;122;234;Deneuvre 
8459;21;9;106;Amneville 
8460;104;170;165;Thionville 
8461;143;63;51;Forbach 
8462;14;233;249;Saint Avold 
8463;12;153;64;Lutzelstein 
8464;16;175;241;Saar Werden 
8465;153;36;13;Fenestrange 
8466;164;106;127;Dagsburg 
8467;237;27;67;Speyer 
8468;65;173;169;Fleckenstein 
8469;168;113;164;Landau 
8470;99;145;79;Homburg 
8471;19;38;56;Kaiserslautern 
8472;231;117;138;Kreuznach 
8473;219;243;184;Kusel 
8474;4;253;144;St Wendel 
8475;6;187;170;Mannheim 
8476;4;199;65;Leiningen 
8477;254;60;146;Frankenthal 
8478;67;92;200;Bergzabern 
8479;176;4;48;Nurburg 
8480;174;203;16;Saarlouis 
8481;207;205;44;Oberstein 
8482;177;142;147;Merzig  
8483;204;43;22;Simmern 
8484;153;167;221;Bopard 
8485;7;29;104;Sankt Goar 
8486;45;172;117;Neuss 
8487;234;30;185;Etain 
8488;247;194;43;Longuio 
8489;250;95;37;Longwy 
8490;169;251;0;Cuijk 
8491;194;131;208;Sedan 
8492;3;124;226;Stolberg 
8493;65;142;120;Willich 
8494;220;58;114;Bonn 
8495;200;46;99;Prum 
8496;16;162;104;Spa 
8497;97;161;85;Seraing 
8498;182;12;44;Volklingen 
8499;71;90;59;Epinal 
8500;74;91;41;Fumay 
8501;133;198;5;Givet 
8502;150;13;35;Chimay 
8503;111;115;98;Charleroi 
8504;209;166;70;Die 
8505;149;102;105;Mons 
8506;86;100;166;Roermond 
8507;201;206;147;Wavre 
8508;42;159;93;Gembloux 
8509;168;29;77;Hoegaarden 
8510;116;170;28;Tienen 
8511;57;111;28;Hasselt 
8512;28;179;84;Heerlen 
8513;40;14;216;Kranenburg 
8514;241;52;190;Krefeld 
8515;186;107;185;Mechelen 
8516;178;62;63;Bergen op Zoom 
8517;48;162;95;Tilburg 
8518;203;121;55;Bruges 
8519;179;3;184;Ferrette 
8520;69;156;31;Neuenburg 
8521;192;251;217;Biel 
8522;2;105;100;Lausanne 
8523;217;189;76;Villingen 
8524;231;249;228;Lorrach 
8525;56;38;79;Zug 
8526;85;213;113;Aarau 
8527;1;210;80;Brienz 
8528;12;230;240;Thun 
8529;141;22;161;Lucerne 
8530;64;92;249;Olten 
8531;203;179;55;Blaye
8532;149;45;90;Willisau 
8533;100;213;146;Tuttlingen 
8534;243;90;54;Winterthur 
8535;159;118;72;Jestetten 
8536;170;224;87;Vaduz 
8537;64;103;49;Kreuzlingen 
8538;8;34;121;Tiengen 
8539;102;1;213;Schaffhausen 
8540;65;126;48;Singen 
8541;244;165;220;Herisau 
8542;200;200;154;Meran 
8543;54;189;8;Rottach 
8544;200;150;44;Weda
8545;200;150;119;Crozet Islands
8546;200;150;194;Putussibau
8547;200;150;69;Lasan
8548;200;150;144;CentralTaiwan
8549;200;150;219;EastTaiwan
8550;254;5;5;Southern Bornean Highlands
